dpt_id,total_fee_amount,document_type_name
d2c393dd0b00074fd64fcf8a34c76e54048d15992519c06cbbe9268262277a31,10150000.0,PAY-OUT
e52dcbe3d480aa7e401420af319f4cba09ca1135119072fc9598d1d41b031768,249002.325,PAY-OUT
437007d6836185dd0da3f9eacc277badcd5b008622779a8368bc79b942177610,1085000.0,PAY-IN
eaca40557fab816c94d861fab28f630f01d4162318269e6b1a392380acbbd11b,534.0835,PAY-IN
690984f834fcf1a6fadf369b909fbad8d36d01087aedc118b12f1c5086cb5503,3466.4,PAY-IN
e6ca6085b78b2e516e51eee9885529d32123944dec1f69b9c9e3a700e98ab350,290000.0,PAY-OUT
68dab69f9c00ed13465ceb8aea3fadfcc54b3ed28c07325cf1e5bc51634339f2,221675.385,PAY-OUT
d9df19ddf765fbda58998e561eda46fbd594beaee7fc341fe96f8e1bd18e2ea7,14500.0,PAY-OUT
f8091c56459ca0f0fa8178b21288f95801e2dcbf57e0bbbf049db1d4af611bc1,604500.0,PAY-OUT
03bcde4292dce799876d550f9c313384f72dd25cb55363c6758d184f49e02186,78906.62561999999,PAY-OUT
41c462496f44e787c7ac49b68d27bb87bd6c83f1f079da6551f46a533c63c457,228.966,PAY-OUT
c2946b108ac905368cdc61b8518afb5d0ffe9bf1c76fb8cc5df70657425f648d,20196.9,PAY-OUT
4d7ce09300b8cf34a1af1ff4b2c455a22505ebc5791749dc6e89b25317a08cfa,0.0,PAY-OUT
c7460856124f6ed327ea0d8c126239d1416180eaa69632568d601bd3cfc32d77,1000.0,PAY-IN
ca23ca6cd1d2bc10bda3120d10eef9fc82bfde2d44a09adf50b4bac36471865d,145000.0,PAY-OUT
a0a93a02a38e5aa2c176c6e7c7ce04b23a54b27ee99c4cfe829dce4055a19d34,34687.5,PAY-OUT
f6f28a9280b8ffdb71d4add54e15c7ab79c27f8d71b22ddb31f923ec83672603,377.89099999999996,PAY-IN
c1c77a7cc26c0e50f0dc12dc6d45aece9295be8a731c2013579322de6d3f10ce,14250.0,PAY-IN
c5346164a251dc8c670fae36b2254c9150060e5f638cf8bb25c4afd4f7687361,232.5,PAY-IN
2cc27bf0deccb5ca345ffecf879daa0f54ace238a3fd63587217ec3615134025,639000.0,PAY-OUT
f18d1c7d830c3848e291c18be559d373813ed31d12b83e9514ccb4693144d1b2,228989.25,PAY-OUT
0d93739bbb70826917c67cda5a4ad1ddf8458da1ce2d852aee9be66a34634d54,152.644,PAY-OUT
e96f9f376ec951b3c353695cc5995584fe6f5f86fc6eebca25d41aba821dc675,9000.0,PAY-OUT
eba71cd372de401da750d9b507560bdc0cb1d3108e1a52bd279b6bd4904ccc11,2850.0,PAY-OUT
9e190cbb85b34960a843ac8020c8de43e9a6e3d8d422c36b46e3319bd3944ef5,372000.0,PAY-OUT
a09b4e453e9c33eb445dfed1a7f172eb8e003ba2a517ba22ec4f493deff754fc,1000.0,PAY-IN
995247f4bc953f156db0baa2f0e5cbab20a6281a6a5f30512d5e3c1ec2f976ed,418.0,PAY-OUT
163a3dcce999f394b923c66ed5364cfe3694dbf267c7b4c939ff15f1134e5d5f,2500.0,PAY-IN
65e433f81b1b59e9373e25656e6d08ff39f2825b5781663c7a30e72f86be2794,435.0,PAY-IN
0e200b9208db194d91a8429c0f1584c5fae4673bb3377e4b8bd638d002ce9ca6,248325.0,PAY-IN
a03e932c10927c36d9f69e45aff3e65094556e0f8f61af60d8b91bcb112013a4,220636.35,PAY-OUT
6b0b56941686437ba113c3d5e88faba2046ec9b82f99d39b5af1bb27d88830f1,932.2919999999999,PAY-OUT
b09994cb99b2d858bcb3de717453f3dd6fdfc0d388edf7ee9dae0b9ac6b9b07e,839.059,PAY-OUT
cb29b831fd98106d427995c4264109ae977dba5fd77855d81b5e8f7e6f8a725c,217500.0,PAY-OUT
0f6f36833c03466c5bf183e29fbbd795ba2c2434d9b42a96193758f1b73ce99b,189.95,PAY-IN
36374b3f9f54b8199e7dfed9b4c05b23efb15030f4a38076ff21bc28b6f58103,9500.0,PAY-OUT
0d87e4eab2c28454d9ddca2eea74eae2600347e6227755d296c667e2731da8e4,14642.1,PAY-IN
a5174e98a7bb5df8b38ff8cc4bc3266c278412f7314c057fcc09717f6d0f35e6,437400.0,PAY-OUT
0e5788bd980d88d2c714fc8578b0cc86cf1d0b82c56a6f4a4e04dc4bdf67c7e1,1413750.0,PAY-OUT
15616ceb60afc90254ee4221dd001cbfe13cb6bce8b84a893b21d4135c3a320a,372.40000000000003,PAY-OUT
f25ac3acb417d663131031af73efb0d8e021c20975f5c62deaf345f3ce5c55cd,2500.0,PAY-IN
de93d9babc203af30ca45c59e3bf88565febd0bc5391fb290f6d17911a2804cb,2500.0,PAY-IN
9e7832e36362721738d7aa8f551336fb121a2741c9d153f52c024e2295fdaab0,1000.0,PAY-IN
4a0bdddbb94ea255cb67871c7d0fc685236d91b2063da9f85da990094958422b,190000.0,PAY-OUT
4c871f3402eb5e0367a9a5033bfd7946cf79848b04d7f6540e9e39ca465005b0,0.0,PAY-OUT
53d98fb78d030d8dd696ad079b3bbd2061ab21e4e4a31f18c255f454c14c3227,120788.407905,PAY-OUT
eb0612caddffc1627cb527cca704ad87dbd2a29aeea041e416169c3828235c0f,142825.0,PAY-IN
a47350385e4b55e0d0cd45420bfddd4ba380605d71618ab63cb70b164b09e4ad,465.5,PAY-IN
1e45ec4901356b0c111cedf65e62fa3a3fa30761b8f99ce114f3002068c09f3c,1000.0,PAY-IN
6242e4928456d2ea16d807364310c431797e457c04b836df75fce50621a2fe7f,375000.0,PAY-OUT
18b64eb592acb5020d7e4351b42149af965f15c92fdc69e23215c50f756c2339,152640.76049999997,PAY-OUT
6d2eb71cc50aade8f3f1fae9bf7c82c33617a592ae134b26a327f08f265b4bf5,235087.1515,PAY-OUT
4dfb9ba4f162e88e89f33c5ab2bab805690af973fe59c29ae4ace22d4252550d,1429265.0,PAY-OUT
dbd26c7f131143448f03dd638873660231d16657abcd0f7cfeb800186bbeb704,145.0,PAY-IN
3a3ce7549657f7b5f13a6c71658c65268ee0576f74b408d88f4e3191d7300666,950.0,PAY-OUT
6808b89bd79e1b1ebd16ab7ecb3bf58a0a456415458e6a0298bd49041d378269,150.0,PAY-IN
3ec85d4fbd3bb32bb6b2412a1e98efbccb1799b2da8df263581a6094971b3c95,279.3,PAY-OUT
f693de174b1796772b38b9cbd7e33bef3b17def222a4fdb2b639f6bcda62e1db,360809.0,PAY-IN
e4f047803ca3c0db429c2e115b8536ad34a5396d67165c0d81cc1c8cf933dfd0,224.6105,PAY-OUT
80fdbf2d91e64d5e3ad7ebbab1fe88435b241f9cfc86bcb6437cb3c1864aecbe,725000.0,PAY-OUT
0f503a21a0505fc3f83bb5762b5a2ab376142f84e0e7a638a9ded36cc0f27ad5,17100.0,PAY-IN
489400fe2f1b931013f0f6b3d079094e128b9dec0fae783c586576c2222f10b8,1000.0,PAY-IN
c9daa3daf5782db7a79cf2cf34492c83684b3823d9eae23cbf001e50739f81e7,745.5600000000001,PAY-IN
a0e1013ee79582f5cdeddd3c95ff9309e55516ce5ab0e3ef4880e9f81051718b,145.0,PAY-IN
3af441f02915740ac2c27488f2dbb90e73b3f768684a5efaa5086491549eb3b3,2755.0,PAY-OUT
414504470f5d43bcfbb1c06d9ba935d758e1232c52c5602338af511f7c0f441b,7500.0,PAY-OUT
b06c1091e0d84e990f688c8029bac5578a1f279c878c7ee6eaa6c21edcfb2ace,279.699,PAY-OUT
8077b7345d58b3a792ef21044b89e7705208580945dd676a2c1144f71976cd66,48750.0,PAY-OUT
87eb9feee87ebafcae473f8b1326d053018704ad81c732d2859782dee1a0012c,1000.0,PAY-IN
ab3946c1fc26717245e94f52aa06db6dfb5416a953e815ef2d12f42881117409,217.5,PAY-IN
40581f98ab92b1b848799d669dc588878c7cccc88bc4b173f14ace5c8754770f,108750.0,PAY-OUT
2a66471e081280ad5f4812b25c0212f045f2711183fefc731fbe04aa7e1306d5,570.0,PAY-OUT
fc61c24eaaec81ea65b1ce15d6a68716fc06a8c69b986451779f389d84eac8ce,580.0,PAY-OUT
92d66b9ccdff73586e6c86e52ab517d50fb635a51e56c6408706a5816b49df58,19950.0,PAY-OUT
26b83e9654d727d1c25ce096a85c29fb63d8ae4cece0070fe9c50152575728ff,125025.0,PAY-IN
f509f9a6460c20bd60993a595b4758cb3f083f8ab269f7d9331b9df7bc27cf6f,713.4000000000001,PAY-OUT
d77bcb782debac229a98c1adb23b8ec2f874434c3232fe89d36616749e6f84fa,305.257,PAY-OUT
1821659e3f770d805f944bb3f83e5b5c747c1f55d5ee3ced529747bd4efeeb07,21938.7,PAY-IN
353e30e622ec0424f4ce314f6a9750a2a0c39342d900591c4d43963d084bf855,104500.0,PAY-OUT
77e0ff0f19fd19cce4b80d0761c16019f89ed1345c64766e778f1ff8a6dd05ac,410295.0,PAY-OUT
a2cfc8385044f3a1170b27a99223e87fe23f46fee8872d9c4df7ef2368b74013,69000.0,PAY-OUT
efb4857d17012709bbd98146268adadf7ffff910560c811098240c8dc9c99e9a,47500.0,PAY-OUT
32ce3715154b32c8b7bcf502a5dacf5e5abaabe0ee87c21018c2124e84bef463,932.2919999999999,PAY-OUT
2539d5d1f0dfdd4a291f9055e502491d5d02f3bd6afd75ffb8b472190b308709,88650.0,PAY-IN
caa28cc36f032cb1fa7107d4afcda650b2edfaa72d815be3e1a020a8b9bd9a59,1000.0,PAY-IN
520ca366bbbe1b4a9a2f481a2a1f6ca7807ad5b147a7d7a505e35c6628b2cf34,3625.0,PAY-OUT
8ecf0616b13d82e3856a5ddd58d5734fca9b562c5f122e8a4b94ce1f4b9456da,270000.0,PAY-OUT
08a1656e4af15f4749347a6a001c74aac9a1f96203dbf78aa7eecfe99daaa2a8,1477808.8499999999,PAY-OUT
44edbbf266f9ddba46984e5ff2b9cc9c1c69a161fea3cac8e5be7ea18433925e,30876.0,PAY-OUT
0962acbc5af6eba74118f82b423dc7b48603795248203cd2d86aff1de5e0fcef,1522875.0,PAY-OUT
140d78a5fec8d59e54512fcd96a679d039a68a67b5d3e34df2f5d0cb9e9faa20,20885.75,PAY-OUT
f44fe1ed6b1f60ad2ed5453486bb133d71e6d0b9b4be3edf8ee84d02a06f10e6,1900.0,PAY-OUT
65d4b8e80f9e83bf3fcd39cb5c86ecd34c47ee58b0bda4a497d0db20f6823b5f,7980.0,PAY-IN
d3b96fcd5449e60af0e93599c3f8e53760ba20b084f2ea083286ed5aafece631,2500.0,PAY-OUT
dc412120fe1efa3687878a6a2c5287014ea0886fc382a579fa8fd8e4e5f77cfb,227850.0,PAY-OUT
d0a428440e6a0406643b24a6da601f773637db69f27ea2519b9f2e59c2a4de91,4753.8,PAY-OUT
484c995f1d8e541563e8ddaa2cfcfc094a3b2810cd741087b7e8e0b241cf4578,786.676,PAY-OUT
660d9ba79acca4985af56ae8eb4de3118a3ebdbc46041fd881a0929adeafb6d0,1000.0,PAY-IN
1a9edf9d6fc578c56136561dde4a5e5ca0c1b9c28c6a1707e506898911c898ae,2500.0,PAY-OUT
b4af642e3a110763799ac22187ed68b961d56da973b29d5f89c6ce3360108763,145.0,PAY-IN
b50f0e145e4c2afed022a155e97aa48afc55eba1e9f0d57115adc5a121375f36,9500.0,PAY-OUT
1814cc22e871730840105d38ea3de68bdbd79f526798c7df557109331f5d7108,150.0,PAY-IN
9a078ef0e928080a41ef7c5287c5ca9791eb6032bf9fff339685bc3c965685f7,107065.0,PAY-OUT
e81c06f93e3e9e17eed5eac8d8ba2a4bc509fa6340b4c0447e2429be3dfa389f,277.4,PAY-OUT
f571fa8bc344963d52e2d01a5005c3f675d9077fe072af260fb30561cc11de94,319026.549,PAY-IN
0db384c5b345e0bf5eb01642759432e633fe94c019fd3624223c8aa8be42ee3a,58500.0,PAY-IN
39d269977983568054842222fedd72ec0e023fdb1eb738298371b45a8b60a90a,228.966,PAY-IN
95d87dc5c65d1522049610d494f3d3837a28f5f6f0749552826a99457a2f027d,1050.0,PAY-IN
3a61c1de692a29dca236e9983baf8f0c8bc492c67fb78f047d3ca8d051f3c83d,1000.0,PAY-IN
f15a20a5cb0687dd7edbbe9956336db46253acd3f63677c4b374304fbac91081,1000.0,PAY-IN
4f78af7149581f3dd510f3ede9f31d45385ff8da67165e015cbc0ea10f6a800a,22847.0,PAY-OUT
9f9e2894e495c055e1c8952cba4d93626f6cb9963d2a9d77e08a84093858f1b5,226.29999999999998,PAY-OUT
04bff5b8a4acce596b4b983402dcb9ca726a33d511e13c7f2d0b1da9caa79966,15500.0,PAY-IN
b1a091417190ed70f331b2bf5557d650a9afee58a90de802c145d738fcc0f9c6,112500.0,PAY-OUT
bc4d6481d1a5c2f0347d861366ea985b7fa1c8ad5967d722576c812d11871711,305288.0,PAY-OUT
6a31f9678e8df23c9c2b2a9e14fbecacc2217b1a9dcc7d68abc52c5039b699bd,2500.0,PAY-OUT
0aa1ed05827dc58453e27395fd945e53f3db87dd7762c4a6003a43a379152e97,2250000.0,PAY-OUT
bfa923285a4b44857117bfcb2b0ccd7ec4078ba209bbf3455765f29252c7c600,640530.0,PAY-OUT
4622fe3e39253dd02a44a1b92e2f0174c3f02a5d6830d9e1f1e084e1b37adfa0,41250.0,PAY-IN
a3f4c90bed1a6b5f21dc180477d79f4f6c2b1c41af422cbd4c03fb45d934e0e9,1000.0,PAY-IN
8e3c4f5b9acde9f2b309bf47cc712f8c5c04bdf1e0ca91fb520dd35e2d38691d,279000.0,PAY-OUT
705453bbcf7aa340c46a8c791d9c8f18a18949800650260ea7c0da50fb6b30fa,0.0,PAY-OUT
633e5fe623617a2a1bb88057279887d41a26fd84c78f22d4b3c701fe3252e618,142753.544,PAY-OUT
38dfbb84c5475476bd6d59454f174f2a537f940cb6fde21eff1bf357d02657ca,190.0,PAY-OUT
b64e178525ac5ceac2f6b76e2c971d3eb5ad51837ba6a304adb2dfdfb1e60a12,82422.459,PAY-IN
cfe7d368b4fda14cbe001a338f71d60d12fc84a69bed1844d1e2b674e575c305,3875.0,PAY-IN
a50d4f110e58cbcafa2d106e80fc65c152c906f49ce6af6359255a133663d689,232500.155,PAY-OUT
0835b089395419cc17397e90bda1e248c341d7ceae68a8e7fcde8fcd39d5f2c0,2500.0,PAY-IN
d48d2f29b6ae4464f73790bbf0879f3d1c79e4b59a81e81826e5698d381ed6a7,114700.0,PAY-IN
23dfa994cee834e910a442231bccd9a0123d588194464810bf9084e1112c77b8,166250.0,PAY-OUT
091079d3ccac976779b44bff0c2ed7a8e9e38a4ecffdc30d06b18aded924f34b,76845.0,PAY-IN
3a9b60b188dbbbe1917e406a76837bdf5daecfcfd5eb27cebc2cbfbefa613429,9508.436,PAY-IN
d626298c0d4f195c7cbf7ee7637d139fd8fb18cf01789f934fb32f8687cdf70c,1000.0,PAY-IN
330f63213e5d51f35a27bf30b4698cc81488b77639964136da4d0ee9791040a6,19000.0,PAY-OUT
7c28bd52d61985a5b48024d98d729b9708847419a346e41a1f0046ee3065bf34,220.5,PAY-OUT
9a3a7c6480a9a2e2d7400e676e2f819de2dbffe2526292824c0f0a173835145f,7250.0,PAY-IN
5d98c50bbaa53c08e6d343039a81c412eae190baa4a178d939343938cd50cec4,29922.75,PAY-OUT
f4e702a79f59242285efbf36309070b2d22833627089e638f0059a94fe8126f3,27900.0,PAY-OUT
c679825fda0cd5f5b5bd1a13ebcf2ad09a6e9c73a2b8b3887be84c7072e3e960,344482.7586,PAY-OUT
265c5f82d43562b43deb895d508d13fa0d60ced1b681c8d0c7441ed1ea56a813,1450000.0,PAY-OUT
d28842a0db60d3020e384952a7969d5e1d23733fe75c7cf1fa5786076ac982d4,435.0145,PAY-IN
6f11e33232d27809a48e6652da7328eccb94eeecc35ad8cd4aaa0cc68e7017cb,435000.0,PAY-OUT
6cbbddd9e3dde91a512ce81de5d86285aacc94e0437b3440fa281ea9cd70902c,1400.0,PAY-IN
dd2d7df60f0e72931bb3331df3593df4277b4856e0b1bb80c8f6cd7255848cec,932.2919999999999,PAY-OUT
a0503694af155ef5da8125acd4345c4f63ccac0ffc078cdf4b443045ed4af15d,370125.0,PAY-OUT
b7a1b3e69ada41273178d5bfaa7b557197ad9a8bfd2bc00fb075b5e1c50e6278,6655500.0,PAY-OUT
166958b2b1c6f85c82fcec433af45c833b0ef61843e860cd42227fd40c7ab9c7,279.61673,PAY-IN
9492e92136b71b0b5064f2abe793a691c120c2f1807724d86106788321f0cecf,1000.0,PAY-IN
1f5d5dcd85fe57248b1b89e638c2db4d59e5d4a21e32919294fd0e70029d7fcf,2500.0,PAY-IN
0d7b342d2f28e84b7c8316100d0ca75dabb094fbcb15a359f6488d9802c9c1d4,1000.0,PAY-IN
03a47aa52a8b4cf9fa9be6cb426d9a4302c576c312da429c53c3a7a0f507a0cd,0.0,PAY-OUT
eaaff6a6a81519f0f07cb3deb956d41f4df3d8f14da9e22a7f220d3d5f8737f4,0.0,PAY-OUT
68f90351668519c3c165374c396f2fda5baabbeec57cc288edcaec1c6baad238,1400.0,PAY-IN
951a5fb2a828f547d726c44f685573e3562083e23c354da78148d773b2d59208,465.0,PAY-IN
8caa33d37678afa73b53f895e64601477bfc0acff93418c94a4221fd55849641,465.0,PAY-OUT
43601448c8bbaf7e288e6e1e79ab56e2fe60aea4057cb228bf8b4c825c2d166e,1000.0,PAY-OUT
88533160105f2846b6df1d84fea25f163e344b4246bf637acb4e48c06a024ceb,77730.0,PAY-IN
8e683f3884d95556f9dadc82936dfa90ce552742ba63990953469c4b19ed407a,9500.0,PAY-OUT
04962278fe942908c36b05a60145d7cebc47c86ba1351a09e1ff55078e4030f6,114475.0,PAY-IN
b0dfb84dd6a2c0e219731705b160f20ab646d09827d3c8437944067fff6853be,7250.0,PAY-IN
5c0abd0bcf987f3a633f603fb75a09febe0b3abbdf2f55931b06ce78ddfe42ed,1000.0,PAY-IN
f1ebbbd65fa651e45b6903696eb8890cbacbf92b2b60edfb29f2695e58eb6177,145.0,PAY-IN
09ed81d21fd467fb04ee0e0f9bd3975c32d8cdce5e2d43d68506c18ee1f45ed9,275.5,PAY-OUT
edb2ad37aeccdb746ad04bbfa99d5c3c37a19d6fb15f29aea9aaeab998c38e2f,1477500.0,PAY-OUT
9d84498aa438a3be1485e2dd623e12dfff2bfb19e9f145e616a541a7355d9d2d,763.1579999999999,PAY-OUT
64644fa86f7a55619d26737359010fe7077645c78a672470e549d0db8f40f5c7,2500.0,PAY-IN
b83f0e706a591b6f03cd5c54fde27011fad66ba65d5d8e1634abfe73764f9a3a,155.0,PAY-IN
c12eda0484c02a21e13f949d0668abcb47f0627539de67340e4513110cc05ba3,150000.0,PAY-IN
c915e75ac4e3cb74a507038401817bf0377dbf266859afb7cb565bef11c05971,1477500.0,PAY-OUT
186ec8775d95cfd4eb664a8abc7e2d09b60516bfba1d2aaecb6d062be3b8c455,700.0,PAY-IN
e57d4a47e896a2812c6b617cd11532c96855927057b1cf91da905d143a392c02,55500.0,PAY-OUT
a24c18114f306b46f46a8a21cc82f33b9b9925bb81820eedfd09991e19eeb684,30160.0,PAY-IN
d8adb39309cc429cffa55bc315f6422fa795528fff11cfb29807a00efd83903f,1550000.0,PAY-OUT
bd86a3cbeede7baad2a783ec0934ad09c5e823d8b3d12f00c60317ccbd64d08e,0.0,PAY-IN
cc249f3784f4aaccecd5a01e7f0e2f458ba247c345034820d4c618da178b695e,92310.0,PAY-IN
81a189e8341e84eb5e5e8222edc3328e23f9705ed78cc575a2d19b3f0e7cb728,193.914,PAY-OUT
5ed8108c9b46c14161e3b3762d4e99cc8856907799240d7737a50342904eb913,855.0,PAY-IN
07cac036b7922ef9b2225447cc50afb2e92e0b8d1d29a7251d5f3da3d3c0df98,16650.0,PAY-OUT
2a9d5a332e6f707165842050e814965fe5c56382c347d4231cf3db4bc463a1aa,1554.343,PAY-IN
9e0c4ddb545eeb0d2c3eba5829117542297e6a6189bcb2c441b73aad4de76575,0.0,PAY-IN
5b83e343ba97fdbdef8df57e1eea2234d0989ce0c8460efce92dacba5406a65c,279.3,PAY-OUT
d4bd94718511f78d216d72603c99f2066f6910ec3ee2afcc6c7b08083938446e,211072.5,PAY-OUT
89a5d762aa7774a6e79743dd793d1857bc3effb69412828f56bcb18838fe4830,2900.0,PAY-IN
bcee7c09ebc57d7f109699a328bf3dfff1369ea7f90606262bc2701075db1d85,52051.3315,PAY-IN
548e2e1e7bbb8e0aeb277991a35bf7abba4064bb277587af6eec6de30c9b4716,285.0,PAY-IN
e0a57d99748afc9f29a4c00a38dd49bba347d9fbf8508dc5ba91261b1cd9d370,1525665.0,PAY-OUT
51cd433371e0979300e0c853605ce199b9ce85bf064bb8938619a4b8f320574f,95805.5,PAY-IN
755fd3fe1f32ecdb85c7c00085bab0a0d97d8ac331320fe790f3a71f0c8e9411,15950.0,PAY-IN
1bbdb58d97bf9f6ddeff580c277019b98d5984da41b31ae9b87eb4a0b41c97b7,29760.0,PAY-IN
529aa4aeb2dd15f39edc1f8d6bd32a2cb905c9c39514e8d48edbb40ecd706b37,277.438,PAY-OUT
4a2fb4f92b04e8181501fd598f0a6191a7cc94b21e046205c0f982d7eb9c6d6b,624.929,PAY-OUT
6c8c132104d93d178cbdc03f927d9444a02b42fbba61cd818b8f6d0bed5a123d,67438.125,PAY-OUT
77827365850470f78267e265d6d6c55efe58a0530f6eedf70c9cc475f6ada17f,22663.588499999998,PAY-IN
72103ac3fc1df46bee49173c2a36e5d2ef982cb1450f16efc0bc9c532f584aac,475.0,PAY-IN
590ffc8410b2a9e56f6476c472fa4d7b15efdf7a47f129d1e397e9dd0c652593,516180.0,PAY-OUT
d40cbdb6631fd8253c1009b8ca1fbb323a74c89d33d140f5247696dbff982901,1500000.0,PAY-OUT
dd9359245f48efd282c96b3b91b5ef80cc8a8bd6bace20f3ba5987f48f6b6a01,649792.5,PAY-OUT
0a2b7cf0e6a80cf24b7c52bf30484e0fc294395b85ac20b0039e42cd8b9f41a4,268245.48,PAY-OUT
9b2cc90595b75698183b3f0bfbc64355dbe001fed595ddbd43975431a8af89fe,9500.0,PAY-OUT
a67f1c6bf20de23faa984e6b5f635456379ab6d064a51d89a120dd14b51130db,2500.0,PAY-IN
9bfcc8c284edd5e9a0d59a1af713e1cee473ecf9bdd20c4184e8ec069c7a5959,187317.5,PAY-IN
4c76324132ba33b3605818cfac1da61d91f96bc9352836883448004e54939121,145.0,PAY-IN
c5022a35c3a77b84f093e64ccfe82f9797c8c970202c99065423c60ffde4fbdc,430826.25,PAY-OUT
f636f85931cb8ee3f404d29f1d86eb1e5beee5a5e397cee53596ce80ea5db214,1155.0,PAY-IN
2ae491accdf474d7eb4a38e98a4409e44b06945db3fedee1d190f2fdfbda3b4e,279.74061,PAY-IN
d93cd214edbf2ebb29c4fee01bdbecee1d3fafc338f17fab84511efe9a22d260,60000.0,PAY-IN
6a00701cca02db8d17797291afd03305a3166d81e7a59ed63afce48dea34f1f5,1286500.0,PAY-OUT
350e70a665ca1e47d3c6932ac4325374191b20fc8c36eb25b78aafd1ff9c20cf,145.0,PAY-IN
51a393224c3d59275fd5d34a30c4432987db994eb88a1940bb7970a13e3fc03c,1324720.0,PAY-OUT
967b2f6c438dc0242a1149c751470708c7b543bb58669c8a96b6306645a040b6,7500.0,PAY-IN
9ca219fae404d60b0265e23663ecb6d0f8831848098230b1dade58e0b43a7cc4,775000.0,PAY-OUT
7d66ebcc5fd659012c7f2a601c6a02d59b7e139f1f97ce100715450010b2b361,775.0155,PAY-OUT
9e546aa8304febe61c31f8d772bfe6146cbf88681bc917b959340904a3a4c424,120000.0,PAY-OUT
c5ea964c8ffe83d768c36048934a05ee6ee286baa3e7c0bd352f36c4f796ac3e,1882.2999999999997,PAY-IN
c4344c868b72c63f43fe928973c9915295e8dd2d21cbfcae110623df670c91ec,910.0,PAY-IN
ac6755d5793d40ac4a7353d76b844150f4968aca0cc8a5c12fc1e33ffc53b57d,20919.0,PAY-IN
b1f0fba4b989070bced9eb9aabc222283bf650d70cacc0d9b226f6d1d454eafa,3572785.5,PAY-OUT
fe4606b3a81c2920c71c4badc1ed0c7b05310142a22e42943a0d4c63e232ca84,435000.0,PAY-IN
5e26e41d1b9d2881a43fc26aee669668d51f3b11da075407b760dc16b8070887,1162011.8429999999,PAY-OUT
cbdf97d73ac031cd956bf3c29087cd75c384b83674415524c4086cbe424c5353,15732.5,PAY-IN
dcbef7c1172da2171533630cf9ce6a7f9ad4e307e846d65c1c6734ee21f434f2,1000.0,PAY-IN
b47f541a8f3ab4240046cf20df38beda69d8302c53c07bbb433815dcbd51fc6c,9500.0,PAY-IN
2c4a0d9c49cad0ed95d65badcc224b05f9d2405b4624400875ef8f561e40d08d,465.0,PAY-OUT
29a4950698a17f2b3766f23907207c8c3c52305ba38a93316f5ba5de9f45ec83,155.0,PAY-IN
4e02b9e6c9aff1a05850c31f6184e0415e3adbe6e80a25f77325ff5e53e939c4,14000.0,PAY-IN
e52352e13b9b411414603497a3cb645ad0075229646439a0fd337c39e121d723,547.2,PAY-OUT
09407820e188513c453fe6590e18a26b435a6936d1e2cfa7fce345b719ec9846,1000.0,PAY-IN
265f5cb19058c6750fda760bdf2fc172c23d0ba90b9874de90f24f2d8159dcc9,50220.0,PAY-IN
17e7c460ccb6ce77dee054837c749c3dc889bbec67bc0721104273a7a57f4eda,1000.0,PAY-IN
25cff9e83a5aec312dbd6ed58442bbf264ee95f83d0686108dff6c7a91bb5b0a,73500.0,PAY-IN
7642838e10f06dc79959d138f8be08c8655cdb5daf4a7d623f390986924bb2bb,1400.0,PAY-IN
1ca708914b3e3422e6ad7cabe68b532fa4339abed9cac13f3b029dc4d519769a,1000.0,PAY-IN
3f0afbdc181c38f3462a534b1925de2ea43b81243a88bd2135b145aa714f978a,2331600.0,PAY-OUT
d6e6630e3c0daedbcd1ef220039d270e64924471b489629e96e505fd1617c928,7631595.097,PAY-OUT
428e2ca6bdc1a95db2368e5b6be0b3bb6db39ebdf0691112ebf2b1c457333c82,570.0,PAY-OUT
ec8aacb8b703a248eba02058b25b772f5a0017a5b2bd1cb5277b5560e6a7f5b1,5700.0,PAY-OUT
87156981666cc95e1498b347e3155aa1c9f0c57adbd6d4357ea52bb82eba485e,277755.0,PAY-IN
fcda79b50a92f5d2ba84069519a9a24581687ec096b80a6f5c48e23b21290671,255000.0,PAY-IN
436c5ea814009a74121839d6d40efc5d5b0a70889d1a09924960b6316b6f725c,387.5,PAY-IN
327e700040bc384082676da95c4a93c8a055e99037ebe911eb7eba372ab72f9b,64480.0,PAY-IN
6ac4da0d16b83ed1e3d073adab27d79141a7c876510936f2d94daaabfa7f79a7,38000.0,PAY-OUT
433a52dd8cb5269911c3e61fdc7f47c430404497a39545b1b7beba6f1af689f2,274892.5,PAY-OUT
e6a1381c2b73e497d00a44548ba13ba8f618a909f3761b26c667a4b096519dde,145.0,PAY-IN
ee82d90122a52433bc87b0b709917e98a3d81e33ae687559fd17f868730b5d39,232500.0,PAY-OUT
8d76e14c3485ffaf49995056827acbecbb6572ddda41fc963ff609eee8efb94d,47925.0,PAY-IN
6968fdf066ded94ed1208b00cd09c99cdc29364f62c5c952b80cf2ba8c89bef7,931.0,PAY-OUT
7ff3c1b46a0ca251bf56b92b83150772661bcafe39df6464a17d40d03038072e,1016.5,PAY-OUT
660f0e54781c036a0720b0a58e7d7a7fc83f38e1675975277cc5c36aca7c992c,26749.7295,PAY-IN
3179bb1cf9c16b0492f77d7c351b02977c99f3ef9396be10d735525c8bf93fe9,3573.3655,PAY-OUT
0d2ab7a5d5a3c3f0b9f2352f57d2435b927c167da59bd56d3c77ab675c745361,228.9505,PAY-OUT
ba8df29e63086b1dcfb6d32de99af98ece42543049c6b4535306e694bd9702af,380.0,PAY-OUT
